entry_id,group,historical_training_path,current_public_path,mechanism,mix_ratio_group,mix_percent_group,language,raw_public_count,count_semantics,group_mixture_weight,entry_within_group_weight,language_within_entry_weight,training_mixture_weight,normalized_reconstructed_weight
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Green). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,11735,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0006903031728004432,2.1319416309727458e-05,2.2136359063380706e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Green). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,33325,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.001960319832430743,6.054278214926865e-05,6.286273249144969e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Cyan). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,5246,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.000308592283298775,9.530605706078418e-06,9.8958107922024e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Cyan). arm right: 2. right instrument: Tool #9 (Blue). do a cholecystectomy,132392,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0077878668643712205,0.0002405215308118822,0.00024973812093047283
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 2. right instrument: Tool #9 (Blue). do a cholecystectomy,27221,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0016012562988326259,4.945341554044236e-05,5.134843034207807e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Cyan). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,14140,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0008317756168213265,2.5688670355308588e-05,2.6673039382718637e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Blue). arm right: 3. right instrument: Tool #8 (Pink). do a cholecystectomy,798428,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.04696696903729972,0.00145053420752817,0.0015061175027061722
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 3. right instrument: Tool #8 (Pink). do a cholecystectomy,26354,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0015502556298238501,4.7878303998854496e-05,4.971296180284067e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Orange). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,20117,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0011833684641863243,3.65473112827258e-05,3.794777462957219e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Orange). arm right: 2. right instrument: Tool #9 (Blue). do a cholecystectomy,167826,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.009872247147712584,0.00030489581266266043,0.0003165791730865727
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Orange). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,29147,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.001714551902651429,5.295245225220505e-05,5.4981547304674685e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 2. right instrument: Tool #8 (Blue). do a cholecystectomy,41059,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0024152669767374007,7.459343112578608e-05,7.745179094873015e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Orange). arm right: 2. right instrument: Tool #8 (Blue). do a cholecystectomy,97516,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.005736310541014744,0.00017716098856918473,0.00018394965406260186
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Cyan). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,31511,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0018536125503293367,5.724722005418167e-05,5.9440887127924106e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Cyan). arm right: 2. right instrument: Tool #9 (Purple). do a cholecystectomy,25106,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.001476842902115716,4.5611015413039423e-05,4.735879255604909e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 0. left instrument: Tool #14 (White). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,70989,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.004175878307109558,0.00012896838895707223,0.000133910353093339
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Cyan). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,6699,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0003940639927217869,1.2170325509915999e-05,1.2636682519436502e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Orange). arm right: 2. right instrument: Tool #13 (Blue). do a cholecystectomy,25495,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0014997255552234598,4.631772635845774e-05,4.809258409210832e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 2. right instrument: Tool #8 (Pink). do a cholecystectomy,33508,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0019710846795225607,6.087524513901557e-05,6.320793519350325e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Green). arm right: 2. right instrument: Tool #8 (Pink). do a cholecystectomy,913555,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.053739234344074044,0.0016596897628319617,0.001723287729369132
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Green). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,63977,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0037634023081596895,0.00011622942456305358,0.00012068324190864147
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Pink). arm right: 2. right instrument: Tool #8 (Green). do a cholecystectomy,1023790,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.06022373117012064,0.0018599578375573817,0.0019312299144012383
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Pink). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,52713,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.003100805381152941,9.576569168595344e-05,9.9435355373497e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 2. left instrument: Tool #0 (Pink). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,4150,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.000244120849349965,7.53946124289467e-06,7.828367287007237e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 1. right instrument: Tool #8 (Blue). do a cholecystectomy,15572,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0009160120159223265,2.829023866851947e-05,2.9374297685126915e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 2. left instrument: Tool #0 (Pink). arm right: 1. right instrument: Tool #8 (Blue). do a cholecystectomy,289982,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.01705798846655459,0.0005268212169005017,0.000547008578944803
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 0. left instrument: Tool #14 (White). arm right: 2. right instrument: Tool #8 (Green). do a cholecystectomy,1606,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,9.447182748338404e-05,2.917680664117793e-06,3.029483822393644e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Green). arm right: 2. right instrument: Tool #9 (Cyan). do a cholecystectomy,98064,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0057685462579891485,0.0001781565608007766,0.00018498337581519944
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Green). arm right: 0. right instrument: Tool #17 (White). do a cholecystectomy,5301,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0003118276198564252,9.630526276767385e-06,9.999560238174788e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Green). arm right: 2. right instrument: Tool #8 (Blue). do a cholecystectomy,1444772,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.08498770307398738,0.0026247716864625107,0.002725350810116632
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 2. left instrument: Tool #0 (Green). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,48476,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.002851566817611784,8.806817426760531e-05,9.144287532649707e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 2. left instrument: Tool #0 (Green). arm right: 1. right instrument: Tool #8 (Pink). do a cholecystectomy,500263,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.02942762131526784,0.0009088466264467991,0.0009436728925542413
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 1. right instrument: Tool #8 (Pink). do a cholecystectomy,16807,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0009886600277168342,3.053390966489897e-05,3.170394433559775e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 2. left instrument: Tool #0 (Purple). arm right: 1. right instrument: Tool #8 (Pink). do a cholecystectomy,222416,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.013083465741932967,0.00040407152091558095,0.0004195552140980727
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 2. left instrument: Tool #0 (Purple). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,8953,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0005266539672843944,1.6265252170514695e-05,1.688852345074116e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 2. right instrument: Tool #0 (Purple). do a cholecystectomy,127,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,7.470686233119411e-06,2.307256814090658e-07,2.395669025180528e-07
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Orange). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,3873,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.00022782651795961794,7.036224914152062e-06,7.3058473500190434e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Orange). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,2016,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.00011858979091313963,3.6625431001628084e-06,3.8028887832786964e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #13 (Orange). arm right: 2. right instrument: Tool #9 (Blue). do a cholecystectomy,70214,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0041302894737972155,0.00012756041727918227,0.00013244842908190994
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 3. left instrument: Tool #18 (Blue). arm right: 1. right instrument: Tool #0 (Purple). do a cholecystectomy,13544,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0007967163333966087,2.460589471656998e-05,2.554877265909061e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 3. left instrument: Tool #18 (Blue). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,24521,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0014424306860025282,4.4548223888438606e-05,4.625527572161554e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 3. left instrument: Tool #18 (Blue). arm right: 2. right instrument: Tool #9 (Cyan). do a cholecystectomy,48179,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0028340960002004732,8.75286031858849e-05,9.08826283182462e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 1. right instrument: Tool #0 (Purple). do a cholecystectomy,302,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,1.776493891655167e-05,5.486547699648652e-07,5.696787760665508e-07
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Purple). arm right: 2. right instrument: Tool #9 (Cyan). do a cholecystectomy,8101,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.00047653566279134133,1.4717391693660174e-05,1.5281350214950754e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 3. left instrument: Tool #18 (Blue). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,2794,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.00016435509712862703,5.075964990999448e-06,5.270471855397162e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: -1. left instrument: Tool #3 (None). arm right: 2. right instrument: Tool #8 (Purple). do a cholecystectomy,180,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,1.0588374188673181e-05,3.2701277680025076e-07,3.3954364136416933e-07
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #12 (Cyan). arm right: 2. right instrument: Tool #8 (Purple). do a cholecystectomy,55355,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.003256219184522244,0.00010056551255432156,0.00010441910148729775
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #12 (Cyan). arm right: -1. right instrument: Tool #3 (None). do a cholecystectomy,2147,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.00012629577435045177,3.900535732167435e-06,4.050001100049287e-06
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #0 (Green). arm right: 0. right instrument: Tool #14 (White). do a cholecystectomy,37697,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.002217499676613405,6.848555915021696e-05,7.110987026947274e-05
cmr_versius:00,cmr_versius,cmr-surgical-60hz/cholecystectomy_phase_gesture_prompts_v1,cmr_surgical/cholecystectomy,CMR_STATE_PROMPT,1.6,19.2,arm left: 1. left instrument: Tool #4 (Cyan). arm right: 2. right instrument: Tool #8 (Pink). do a cholecystectomy,16358,current_public_raw_rows_not_exact_training_probability,0.19202611555171503,0.1608329930015254,0.0009622479165461993,2.971819446054723e-05,3.085697158575045e-05
